"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873204616724","170.546560133879","1754454331320"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873204176616","170.54656016746225","1754454331528"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873203496778","170.54656017669853","1754454331695"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873202601651","170.5465601985365","1754454331919"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873202271382","170.546560190591","1754454332089"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873204171101","170.546560188232","1754454332313"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858732049096474","170.54656021499946","1754454332530"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873203003584","170.54656026737354","1754454332693"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873200585694","170.54656034125077","1754454332923"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873196132707","170.54656043287872","1754454333082"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873192319081","170.54656053219725","1754454333299"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731891057054","170.54656061364943","1754454333520"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873186442624","170.54656067865096","1754454333680"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873183572714","170.54656073518578","1754454333910"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873178922696","170.5465608002119","1754454334129"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873175121866","170.54656085482085","1754454334299"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731714242104","170.54656091724","1754454334509"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873166168964","170.54656096270418","1754454334730"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873162020626","170.54656099433697","1754454334889"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587315817094","170.54656102115248","1754454335109"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873152915961","170.54656106788437","1754454335332"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873148890901","170.54656112453526","1754454335492"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731459728304","170.54656117237576","1754454335713"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873143240548","170.5465612371882","1754454335892"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731389804156","170.54656131576198","1754454336111"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587313581544","170.54656139893316","1754454336321"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873133622584","170.5465614690733","1754454336492"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731322163","170.54656155194778","1754454336711"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873131445763","170.54656163845246","1754454336933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873131200759","170.54656171090127","1754454337093"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873131408739","170.54656178797362","1754454337313"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873131897007","170.54656185184504","1754454337484"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873132615984","170.5465619207382","1754454337701"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731335053285","170.54656197774196","1754454337928"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873133805374","170.5465620413627","1754454338093"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873131865499","170.5465620935592","1754454338314"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731304013105","170.54656215237193","1754454338531"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873129320957","170.5465621997773","1754454338701"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873128527827","170.5465622606781","1754454338929"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731273311555","170.54656233391339","1754454339096"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873124138313","170.54656241831233","1754454339312"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731216092444","170.54656250417358","1754454339521"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873119657404","170.54656256631517","1754454339685"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873118183417","170.54656261602153","1754454339907"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873117106224","170.54656268540134","1754454340124"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873116305249","170.5465627806526","1754454340283"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873116424886","170.54656284274887","1754454340506"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731183185284","170.54656286645383","1754454340726"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873118334028","170.5465629057538","1754454340894"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873120781472","170.54656295078516","1754454341114"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873122913506","170.54656297664351","1754454341274"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873124752482","170.5465629870176","1754454341495"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873126301106","170.54656298460358","1754454341714"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731282261765","170.54656297955032","1754454341890"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731321111186","170.5465629897015","1754454342115"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873135278423","170.54656298982985","1754454342314"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873137815013","170.54656298136854","1754454342486"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873140497449","170.5465629728103","1754454342704"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873145644142","170.54656296789847","1754454342923"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731514770696","170.54656290949322","1754454343097"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731538191186","170.54656286112535","1754454343314"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731562260324","170.54656283945687","1754454343476"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873161744272","170.54656279716704","1754454343706"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731708111115","170.54656268017584","1754454343924"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873176623507","170.54656256353672","1754454344086"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731762960495","170.5465624812635","1754454344305"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731747845034","170.5465623958574","1754454344526"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873169979324","170.54656235661355","1754454344686"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873161815375","170.5465623502764","1754454344910"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873149940869","170.54656233389875","1754454345126"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731391018736","170.54656226880576","1754454345306"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873126926519","170.54656217915598","1754454345515"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873114510846","170.54656205355502","1754454345677"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858731043948424","170.5465619282293","1754454345897"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873095642746","170.54656182095258","1754454346116"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873085751964","170.54656171336833","1754454346288"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587307572848","170.54656163034937","1754454346507"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873068080776","170.54656157515302","1754454346725"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873062444155","170.5465615529818","1754454346886"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873057852952","170.54656151845066","1754454347106"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873052530485","170.5465615030002","1754454347325"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587304884094","170.54656151362647","1754454347498"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873046472013","170.54656150545574","1754454347723"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873045253044","170.54656150426564","1754454347888"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873044937499","170.54656150860546","1754454348109"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730460613536","170.54656151773642","1754454348327"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873050032122","170.54656153056376","1754454348490"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873053965546","170.54656155269117","1754454348706"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587305703819","170.5465615996499","1754454348878"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873058263318","170.54656163586085","1754454349097"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873061879109","170.54656165237762","1754454349317"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873065122683","170.5465616920566","1754454349478"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873067279211","170.54656172757947","1754454349702"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873066792416","170.54656176528653","1754454349926"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587306572577","170.54656182783637","1754454350089"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873062564008","170.54656190362562","1754454350309"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873059335854","170.54656196584102","1754454350530"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873054422092","170.5465620166783","1754454350702"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873049774965","170.54656205048292","1754454350919"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873043076571","170.54656205258098","1754454351080"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873035451327","170.54656204469467","1754454351299"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730294577214","170.54656201791678","1754454351520"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873024210667","170.5465620163969","1754454351690"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873017886284","170.5465620132856","1754454351910"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587301304657","170.54656200114096","1754454352126"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873009502256","170.54656196485004","1754454352290"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873007035831","170.54656192590986","1754454352512"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873005519975","170.5465618675438","1754454352729"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730040109464","170.5465618177221","1754454352900"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730008370564","170.5465617766808","1754454353122"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872998661414","170.5465617438864","1754454353330"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872997301068","170.54656171764287","1754454353500"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872996673861","170.54656169000316","1754454353718"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872997353939","170.54656163081756","1754454353895"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730014490845","170.54656153487593","1754454354110"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873007662021","170.54656145719238","1754454354322"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730124933025","170.54656139523294","1754454354481"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873014341916","170.5465613415635","1754454354703"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873016028837","170.54656127148485","1754454354931"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873017484271","170.54656119429336","1754454355095"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873018708622","170.5465611356305","1754454355312"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730197185416","170.5465610926342","1754454355533"
